"detid","time","flow","lat","lon","geom"
K405Z2C,2016-09-20 02:51:00.000 +0200,80.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 02:54:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 02:57:00.000 +0200,60.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:00:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:03:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:06:00.000 +0200,80.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:09:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:12:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:15:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:18:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:21:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:24:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:27:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:30:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:33:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:36:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:39:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:42:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:45:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:48:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:51:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:54:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 03:57:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:00:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:03:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:06:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:09:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:12:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:15:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:18:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:21:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:24:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:27:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:30:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:33:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:36:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:39:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:42:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:45:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:48:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:51:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:54:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 04:57:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:00:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:03:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:06:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:09:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:12:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:15:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:18:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:21:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:24:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:27:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:30:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:33:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:36:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:39:00.000 +0200,80.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:42:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:45:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:48:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:51:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:54:00.000 +0200,0.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 05:57:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:00:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:03:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:06:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:09:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:12:00.000 +0200,80.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:15:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:18:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:21:00.000 +0200,80.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:24:00.000 +0200,120.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:27:00.000 +0200,60.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:30:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:33:00.000 +0200,120.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:36:00.000 +0200,40.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:39:00.000 +0200,100.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:42:00.000 +0200,160.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:45:00.000 +0200,60.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:48:00.000 +0200,120.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:51:00.000 +0200,120.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:54:00.000 +0200,100.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 06:57:00.000 +0200,20.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:00:00.000 +0200,160.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:03:00.000 +0200,100.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:06:00.000 +0200,180.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:09:00.000 +0200,220.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:12:00.000 +0200,240.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:15:00.000 +0200,200.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:18:00.000 +0200,180.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:21:00.000 +0200,280.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:24:00.000 +0200,380.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:27:00.000 +0200,460.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:30:00.000 +0200,320.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:33:00.000 +0200,300.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:36:00.000 +0200,340.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:39:00.000 +0200,360.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:42:00.000 +0200,580.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:45:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:48:00.000 +0200,860.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:51:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:54:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 07:57:00.000 +0200,920.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:00:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:03:00.000 +0200,680.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:06:00.000 +0200,620.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:09:00.000 +0200,480.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:12:00.000 +0200,440.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:15:00.000 +0200,340.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:18:00.000 +0200,300.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:21:00.000 +0200,460.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:24:00.000 +0200,360.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:27:00.000 +0200,760.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:30:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:33:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:36:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:39:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:42:00.000 +0200,820.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:45:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:48:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:51:00.000 +0200,960.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:54:00.000 +0200,680.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 08:57:00.000 +0200,920.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:00:00.000 +0200,860.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:03:00.000 +0200,1060.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:06:00.000 +0200,1120.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:09:00.000 +0200,780.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:12:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:15:00.000 +0200,1020.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:18:00.000 +0200,900.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:21:00.000 +0200,980.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:24:00.000 +0200,1060.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:27:00.000 +0200,1160.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:30:00.000 +0200,1180.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:33:00.000 +0200,940.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:36:00.000 +0200,1320.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:39:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:42:00.000 +0200,980.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:45:00.000 +0200,960.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:48:00.000 +0200,1060.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:51:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:54:00.000 +0200,1220.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 09:57:00.000 +0200,960.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:00:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:03:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:06:00.000 +0200,700.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:09:00.000 +0200,860.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:12:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:15:00.000 +0200,840.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:18:00.000 +0200,820.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:21:00.000 +0200,1020.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:24:00.000 +0200,980.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:27:00.000 +0200,640.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:30:00.000 +0200,840.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:33:00.000 +0200,900.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:36:00.000 +0200,1020.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:39:00.000 +0200,820.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:42:00.000 +0200,1100.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:45:00.000 +0200,1140.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:48:00.000 +0200,860.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:51:00.000 +0200,720.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:54:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 10:57:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:00:00.000 +0200,440.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:03:00.000 +0200,880.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:06:00.000 +0200,800.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:09:00.000 +0200,760.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:12:00.000 +0200,920.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:15:00.000 +0200,840.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:18:00.000 +0200,620.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:21:00.000 +0200,640.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:24:00.000 +0200,780.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:27:00.000 +0200,700.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:30:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:33:00.000 +0200,700.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:36:00.000 +0200,360.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:39:00.000 +0200,860.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:42:00.000 +0200,400.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:45:00.000 +0200,820.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:48:00.000 +0200,700.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:51:00.000 +0200,720.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:54:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 11:57:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:00:00.000 +0200,760.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:03:00.000 +0200,340.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:06:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:09:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:12:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:15:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:18:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:21:00.000 +0200,580.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:24:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:27:00.000 +0200,440.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:30:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:33:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:36:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:39:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:42:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:45:00.000 +0200,740.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:48:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:51:00.000 +0200,620.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:54:00.000 +0200,340.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 12:57:00.000 +0200,760.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:00:00.000 +0200,320.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:03:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:06:00.000 +0200,740.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:09:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:12:00.000 +0200,640.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:15:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:18:00.000 +0200,480.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:21:00.000 +0200,700.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:24:00.000 +0200,600.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:27:00.000 +0200,620.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:30:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:33:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:36:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:39:00.000 +0200,480.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:42:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:45:00.000 +0200,560.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:48:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:51:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:54:00.000 +0200,460.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 13:57:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:00:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:03:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:06:00.000 +0200,480.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:09:00.000 +0200,520.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:12:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:15:00.000 +0200,500.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:18:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:21:00.000 +0200,400.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:24:00.000 +0200,600.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:27:00.000 +0200,540.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:30:00.000 +0200,420.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:33:00.000 +0200,660.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
K405Z2C,2016-09-20 14:36:00.000 +0200,400.0,52.4356786,10.7993433,POINT (10.7993433 52.4356786)
