"detid","time","flow","lat","lon","geom"
"314",2016-01-13 02:00:00.000 +0100,6976.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 03:00:00.000 +0100,6998.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 04:00:00.000 +0100,7131.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 05:00:00.000 +0100,7190.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 06:00:00.000 +0100,7194.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 07:00:00.000 +0100,7021.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 08:00:00.000 +0100,6148.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 09:00:00.000 +0100,5362.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 10:00:00.000 +0100,5668.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 11:00:00.000 +0100,5881.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 12:00:00.000 +0100,5254.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 13:00:00.000 +0100,5481.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 14:00:00.000 +0100,4995.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 15:00:00.000 +0100,5096.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 16:00:00.000 +0100,4918.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 17:00:00.000 +0100,4504.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 18:00:00.000 +0100,5645.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 19:00:00.000 +0100,5134.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 20:00:00.000 +0100,5695.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 21:00:00.000 +0100,5526.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 22:00:00.000 +0100,6026.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-13 23:00:00.000 +0100,6739.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 00:00:00.000 +0100,6173.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 01:00:00.000 +0100,6416.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 02:00:00.000 +0100,6900.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 03:00:00.000 +0100,7002.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 04:00:00.000 +0100,7034.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 05:00:00.000 +0100,7034.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 06:00:00.000 +0100,7048.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 07:00:00.000 +0100,7348.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 08:00:00.000 +0100,6598.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 09:00:00.000 +0100,5711.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 10:00:00.000 +0100,5630.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 11:00:00.000 +0100,5603.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 12:00:00.000 +0100,5811.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 13:00:00.000 +0100,5210.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 14:00:00.000 +0100,4533.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 15:00:00.000 +0100,2412.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 16:00:00.000 +0100,2788.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 17:00:00.000 +0100,3514.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 18:00:00.000 +0100,3792.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 19:00:00.000 +0100,5103.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 20:00:00.000 +0100,5366.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 21:00:00.000 +0100,4632.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 22:00:00.000 +0100,6598.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-14 23:00:00.000 +0100,6331.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 00:00:00.000 +0100,6610.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 01:00:00.000 +0100,6220.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 02:00:00.000 +0100,6520.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 03:00:00.000 +0100,7379.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 04:00:00.000 +0100,7367.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 05:00:00.000 +0100,7478.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 06:00:00.000 +0100,7439.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 07:00:00.000 +0100,7345.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 08:00:00.000 +0100,6834.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 09:00:00.000 +0100,6027.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 10:00:00.000 +0100,5961.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 11:00:00.000 +0100,6207.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 12:00:00.000 +0100,5840.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 13:00:00.000 +0100,6006.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 14:00:00.000 +0100,4857.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 15:00:00.000 +0100,2962.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-15 16:00:00.000 +0100,3415.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
